Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-02-06,1836.4837646484375,1876.0461053017345,1825.395835202132,1850.85042141743,2640065
2020-02-07,1843.5594482421875,1856.027840463638,1828.416082725453,1845.6734313118186,2083442
2020-02-10,1865.475830078125,1869.8333518720383,1828.4157234041759,1847.3124321282573,2383032
2020-02-11,1858.0987548828125,1876.5642454280887,1853.0942920068378,1866.3823669896103,1335820
2020-02-12,1873.0692138671875,1885.365073039182,1855.1647171781426,1856.1139554838753,1620407
2020-02-13,1891.3623046875,1895.7198275338772,1873.2852733618786,1874.9678227925779,1645948
2020-02-14,1884.6749267578125,1908.6626825312246,1873.2851192474182,1887.9538649992403,1500115
2020-02-17,1901.112548828125,1912.9769752647012,1889.8520874233964,1895.676442219534,1774724
2020-02-18,1911.898681640625,1916.4287360594958,1886.2715587746434,1898.2653328763918,2486223
2020-02-19,1895.1591796875,1924.1945877448936,1890.1113203834932,1911.8987254689455,1760463
2020-02-20,1861.03271484375,1910.733757748042,1856.2437579611994,1902.1914535388562,2317278
2020-02-24,1825.266845703125,1880.1450921656215,1817.8029154506817,1860.3423252236662,3092877
2020-02-25,1860.471923828125,1878.1607099357227,1821.513535275075,1825.3964395425965,2674567
2020-02-26,1832.3851318359375,1867.1585164325793,1823.1954684471564,1858.6162141971745,2686842
2020-02-27,1816.7677001953125,1829.236094666204,1800.1143136728097,1829.236094666204,2349001
2020-02-28,1725.8641357421875,1785.7039648637196,1717.1060111518734,1784.4096638502886,4298076
2020-03-02,1726.8568115234375,1772.2867022295245,1713.3959939344404,1755.9354048424332,2667076
2020-03-03,1756.970703125,1777.5069910764335,1736.0893524494097,1742.9922922205803,2757585
2020-03-04,1797.5255126953125,1807.232771955974,1747.3066669190266,1774.05555910396,3237002
2020-03-05,1833.636474609375,1853.2235231419756,1798.2589099725126,1799.6825569678913,3937056
2020-03-06,1826.2154541015625,1832.4280565264742,1787.5159821111783,1810.2955945561755,2595027
2020-03-09,1701.876708984375,1794.6780463067337,1669.6486286144302,1790.4500797803323,4940975
